574	348	0.0
575	349	0.0
576	350	2.0
577	351	7.0
578	352	0.0
580	353	0.0
581	354	0.0
582	355	1.0
588	356	0.0
589	357	0.0
591	358	9.0
592	359	50.0
594	360	19.0
596	361	1.0
597	362	3.0
598	363	2.0
599	364	1.0
600	365	3.0
602	366	15.0
604	367	37.0
605	368	0.0
606	369	4.0
607	370	4.0
608	371	5.0
609	372	5.0
611	373	73.0
612	374	8.0
613	375	2.0
614	376	3.0
615	377	2.0
616	378	0.0
619	379	18.0
621	380	1.0
622	381	0.0
623	382	6.0
625	383	3.0
627	384	6.0
628	385	1.0
629	386	0.0
631	387	7.0
633	388	4.0
635	389	753.0
636	390	2.0
638	391	3.0
639	392	15.0
640	393	129.0
642	394	3.0
643	395	44.0
645	396	7.0
647	397	0.0
650	398	40.0
651	399	0.0
652	400	15.0
653	401	1.0
654	402	10.0
655	403	9.0
658	404	29.0
660	405	31.0
663	406	12.0
665	407	0.0
666	408	0.0
669	409	1.0
671	410	0.0
672	411	0.0
673	412	1.0
674	413	4.0
675	414	0.0
676	415	5.0
677	416	4.0
679	417	0.0
680	418	75.0
681	419	67.0
682	420	15.0
684	421	15.0
685	422	13.0
686	423	291.0
687	424	19.0
690	425	17.0
691	426	0.0
692	427	0.0
693	428	0.0
694	429	3.0
695	430	122.0
697	431	5.0
698	432	4.0
699	433	2.0
700	434	0.0
701	435	4.0
704	436	3.0
705	437	5.0
707	438	0.0
708	439	0.0
709	440	4.0
710	441	1.0
711	442	4.0
712	443	14.0
713	444	63.0
714	445	1.0
715	446	2.0
716	447	33.0
718	448	3.0
719	449	5.0
722	450	30.0
723	451	55.0
725	452	0.0
726	453	0.0
727	454	0.0
730	455	4.0
731	456	1.0
732	457	2.0
733	458	30.0
734	459	3.0
735	460	3.0
736	461	4.0
737	462	0.0
738	463	0.0
739	464	0.0
740	465	46.0
741	466	20.0
742	467	1.0
743	468	3.0
744	469	14.0
745	470	5.0
746	471	8.0
748	472	14.0
749	473	5.0
750	474	1.0
751	475	4.0
752	476	10.0
753	477	2.0
754	478	1.0
755	479	2.0
